Age,Sleep_Hours,Screen_Time,Stress_Level,Noise_Exposure,Social_Interaction,Work_Hours,Exercise_Hours,Caffeine_Intake,Multitasking_Habit,Anxiety_Score,Depression_Score,Sensory_Sensitivity,Meditation_Habit,Overthinking_Score,Irritability_Score,Headache_Frequency,Sleep_Quality,Tech_Usage_Hours,Heart_Rate,Overstimulated,screen_per_sleep,stress_sleep_inter,tech_per_work,caff_headache,high_stress_flag,low_sleep_flag,hr_age_ratio,log_Screen_Time,sqrt_Tech_Usage_Hours,hr_bin
18.0,3.010316755,8.789619878,6,1,3,9,0.623760297,2,1,7,1,2,0,1,8,3,4,7.899675434,90.1,0,2.9198312581457038,18.06190053,0.8777416173620426,6,0,1,5.005555277469151,2.2813226282094465,2.810636126217693,2
26.0,6.445475433,8.803574324,6,0,1,11,2.695314162,3,0,2,6,0,0,6,4,2,1,7.316250928,79.9,1,1.3658531553892346,38.672852598000006,0.6651136602623945,6,0,0,3.0730768048816612,2.2827470461186,2.704856914515073,1
28.0,5.478860291,9.307139327,6,2,1,4,2.104048875,3,1,8,4,2,0,1,6,4,2,3.848419504,82.3,0,1.6987360753754843,32.873161746,0.9621046354738412,12,0,0,2.939285609311228,2.3328367936697054,1.961738898018796,1
20.0,4.126176048,8.316494841,9,2,7,13,1.438115994,1,1,6,5,3,0,5,7,2,4,7.662424292,91.7,0,2.0155448358744303,37.135584431999995,0.5894172078909841,2,1,1,4.584999770750011,2.231786467936452,2.7681084321247242,2
24.0,6.716142594,3.399018162,4,0,0,14,1.986140323,3,0,1,2,4,0,3,4,6,3,4.786403346,75.6,1,0.5060967077947202,26.864570376,0.34188592886529084,18,0,0,3.149999868750005,1.4813813710236656,2.187785031944409,1
23.0,6.355954482,1.000337907,6,3,5,8,2.999450158,0,1,5,5,2,0,7,5,0,2,8.592047072,74.4,0,0.15738592094185472,38.135726891999994,1.0740057497492814,0,0,0,3.2347824680529365,0.6933161197889102,2.9312193831236857,1
28.0,7.112323201,6.048895033,5,4,3,11,1.049531787,4,1,5,4,0,1,4,2,3,1,1.939154587,80.0,1,0.8504807798482413,35.561616005,0.17628676461029413,12,0,0,2.8571427551020445,1.95287087163249,1.3925353090676014,1
22.0,4.713838742,1.000337907,4,4,7,14,1.952319362,2,1,9,2,1,1,1,8,2,1,3.402771682,82.4,1,0.21221296474868576,18.855354968,0.2430551027817784,4,0,1,3.7454543752066196,0.6933161197889102,1.8446603161557957,1
27.0,6.188769328,8.199527042,6,0,3,11,2.010111989,2,1,7,6,2,0,9,8,0,1,5.110766322,82.5,0,1.3249040774550456,37.132615968,0.46461507794408385,0,0,0,3.055555442386835,2.219152074255273,2.2607004051841986,1
19.0,6.833622748,6.55207127,1,3,3,9,0.804651787,2,1,5,2,4,0,5,9,6,1,4.302506634,71.6,1,0.9587989493740562,6.833622748,0.47805623954930676,12,0,0,3.768420854293639,2.0218218660338385,2.0742484504031817,1
27.0,7.892897053,6.512726037,8,4,9,11,1.309458935,3,1,1,6,0,1,5,3,3,1,9.023420802,83.2,0,0.8251374835032346,63.143176424,0.8203109074262812,9,1,0,3.081481367352542,2.016598387528488,3.003900930789829,1
29.0,6.25181293,4.590862159,1,1,4,10,1.751727096,3,0,6,5,2,1,8,4,2,2,1.600503405,71.0,0,0.7343248232277444,6.25181293,0.16005032449496756,6,0,0,2.4482757776456627,1.7211335076536658,1.2651100367161743,1
28.0,3.010316755,11.96644359,1,2,7,8,0.903725728,3,0,6,7,2,1,3,3,2,4,5.877771649,71.7,1,3.975143012768099,3.010316755,0.7347213642848295,6,0,1,2.5607141942602074,2.562364757952262,2.424411608823881,1
27.0,8.059509491,5.845532521,5,2,7,9,2.215156825,2,1,6,5,1,1,9,4,0,2,2.128119134,77.1,1,0.7252962233286583,40.297547455,0.23645765528248275,0,0,0,2.855555449794242,1.9235962527925357,1.4588074355445273,1
24.0,4.799227315,7.757792253,7,1,4,10,1.412874423,0,1,6,6,2,0,5,8,2,3,8.456955531,85.9,0,1.616466595005076,33.594591205,0.8456954685304532,0,1,1,3.5791665175347287,2.1699438472711905,2.9080845123551686,2
23.0,8.172003188,5.761194247,1,4,3,10,0.813648749,0,0,7,7,4,0,7,4,5,3,1.321854057,68.8,1,0.7049915925716117,8.172003188,0.13218539248146075,0,0,0,2.9913042177693816,1.9111995382090652,1.1497191209160609,0
26.0,3.400192216,8.320916615,1,1,9,7,0.001918383,1,0,1,3,2,0,9,8,1,3,4.236987264,71.0,1,2.4471893467244654,3.400192216,0.6052838083880273,1,0,1,2.730769125739649,2.2322609731104563,2.058394341228133,1
20.0,5.578877682,5.502097712,7,1,6,7,1.99475876,1,1,6,5,0,0,8,7,2,2,4.734037884,83.3,0,0.9862372038582359,39.052143774,0.67629102967271,2,1,0,4.16499979175001,1.8721248497601817,2.1757844295793642,1
22.0,4.808256813,4.556087192,5,2,9,5,1.747678147,3,0,8,3,4,0,1,9,2,4,6.837808832,82.5,1,0.9475546797182524,24.041284065,1.3675614928877013,6,0,1,3.749999829545462,1.7148941180734942,2.6149204255579175,1
22.0,4.937486082,7.623601474,9,4,4,7,1.25516193,1,0,7,9,0,0,2,3,2,3,9.984089187,92.1,0,1.5440245913336041,44.437374738,1.4262982515288212,2,1,1,4.186363446074388,2.154502801827996,3.159760938267324,2
20.0,6.287826692,8.345857166,1,2,0,5,1.894038681,3,1,5,3,1,1,5,8,4,2,8.968657638,71.9,1,1.3273037326735955,6.287826692,1.793731168853766,12,0,0,3.5949998202500093,2.2349331612596735,2.994771717176453,1
26.0,5.792910084,9.936685804,5,3,4,11,1.48407152,4,1,4,6,2,1,2,7,1,2,4.293289438,82.8,1,1.715318198383036,28.96455042,0.3902990043364542,4,0,0,3.184615262130182,2.392122808135738,2.072025443376601,1
25.0,3.010316755,9.386613169,4,0,2,4,2.999450158,1,1,9,3,4,0,6,3,2,3,7.96410865,79.7,1,3.118146964189832,12.04126702,1.9910266647433337,2,0,1,3.187999872480005,2.340517781711417,2.8220752381890883,1
28.0,3.010316755,4.92662151,5,2,9,5,0.849100246,3,0,7,1,0,0,9,2,3,1,7.563149087,86.7,1,1.6365785644446031,15.051583775,1.5126295148740971,9,0,1,3.0964284608418406,1.7794543221535268,2.7501180132859755,2
20.0,5.718804529,4.273678307,4,4,2,14,2.626529241,2,1,5,4,4,0,2,3,5,3,7.41466715,75.9,1,0.747302611590519,22.875218116,0.5296190443129254,10,0,0,3.7949998102500095,1.6627280900525596,2.72298864301708,1
20.0,7.382765617,10.3648582,6,3,5,11,2.071817526,3,0,8,9,3,0,3,4,5,3,4.9825573,83.1,1,1.403926026339944,44.296593701999996,0.4529597133672988,15,0,0,4.15499979225001,2.430525980323898,2.232164263668783,1
29.0,8.173324625,4.082945335,6,2,9,13,2.999450158,2,1,3,3,1,0,3,5,2,2,8.058638664,82.3,1,0.49954516953434125,49.039947749999996,0.6198952341619051,4,0,0,2.837930936623071,1.6258908839312323,2.8387741481139357,1
25.0,4.632148489,1.860411127,5,0,6,7,1.700702693,4,1,1,5,0,1,5,6,6,2,7.350014504,78.8,1,0.4016302002813018,23.160742445000004,1.0500019219997254,24,0,1,3.151999873920005,1.0509653651999202,2.71109101728437,1
24.0,6.121882557,2.879220047,4,4,6,6,2.231284376,1,1,9,3,4,1,1,4,3,1,9.558913178,72.1,0,0.47031604247156705,24.487530228,1.5931519308080113,3,0,0,3.0041665414930603,1.3556341146137592,3.091749210075099,1
30.0,5.461387025,11.22845548,4,4,3,11,0.996396935,2,0,3,1,1,1,5,7,3,4,2.291912571,80.5,1,2.055971014804428,21.8455481,0.2083556693313028,6,0,0,2.683333243888892,2.50376565227173,1.5139063943982798,1
25.0,7.362887012,4.042323408,3,3,2,9,0.977898267,4,1,5,9,3,0,6,1,6,3,1.565032355,71.5,0,0.5490132949749935,22.088661035999998,0.17389246456750396,24,0,0,2.8599998856000046,1.6178669695091425,1.2510125319116512,1
24.0,6.795473172,3.856516995,4,2,5,12,2.574017372,1,1,8,4,2,1,2,8,6,4,6.035186848,76.2,0,0.5675125675394884,27.181892688,0.5029321954223172,6,0,0,3.1749998677083386,1.5803215132878736,2.4566617284437027,1
20.0,3.723371508,4.407136052,2,2,2,12,2.162282829,4,1,1,5,3,0,6,6,4,4,4.116314597,73.1,1,1.1836409176172604,7.446743016,0.343026187831151,16,0,1,3.6549998172500087,1.687719572280457,2.0288702760403385,1
28.0,6.010422631,2.69737843,3,1,3,8,1.990963896,1,1,3,5,3,0,7,6,4,2,4.153976234,68.6,0,0.44878341288419576,18.031267893,0.5192469643441295,4,0,0,2.4499999125000027,1.307624036090014,2.0381305733441124,0
27.0,6.359885428,1.760646248,4,1,2,4,1.318844676,0,0,3,3,3,0,2,6,1,2,1.075600213,73.7,0,0.2768361145961017,25.439541712,0.2688999860250035,0,0,0,2.72962952853224,1.0154648001468216,1.0371114756861963,1
20.0,8.115534085,3.894025812,2,4,5,10,1.401432661,3,0,4,4,2,1,3,3,6,4,3.437294645,81.4,0,0.4798236679670519,16.23106817,0.34372943012705703,18,0,0,4.06999979650001,1.5880152392198938,1.8539942408216914,1
27.0,7.967657138,10.10852808,2,3,4,8,2.860197219,0,0,7,5,2,1,5,9,6,3,7.468454399,68.0,1,1.2686950048458516,15.935314276,0.9335566831804146,0,0,0,2.518518425240058,2.407713108825882,2.732847306199159,0
20.0,3.010316755,1.000337907,1,1,6,11,2.537678045,1,1,2,3,0,0,8,4,0,1,4.382403259,68.5,1,0.33230309502659133,3.010316755,0.39840026005452184,0,0,1,3.4249998287500083,0.6933161197889102,2.093419035692568,0
26.0,7.27459251,1.96124189,4,2,4,10,2.282317949,1,0,5,7,1,0,7,7,2,1,9.984089187,72.3,1,0.2696015780543592,29.09837004,0.9984088188591183,2,0,0,2.780769123816572,1.0856087377787922,3.159760938267324,1
28.0,5.119309145,5.835586928,5,1,9,12,2.999450158,3,1,6,9,3,1,3,7,3,2,4.956301133,83.1,1,1.1399166611734948,25.596545725,0.4130250599979117,9,0,0,2.9678570368622483,1.922142337447516,2.22627517009915,1
28.0,7.326558562,4.878804688,8,3,4,9,1.721853618,1,0,7,5,4,1,5,4,1,3,7.309293551,88.8,1,0.6659066437273576,58.612468496,0.812143637650707,1,1,0,3.1714284581632692,1.771353456891729,2.7035705189619152,2
23.0,5.722868137,4.773273885,1,1,1,8,0.761554833,1,0,1,6,1,0,4,4,2,2,4.746037622,70.0,1,0.8340700740716588,5.722868137,0.5932546285931715,2,0,0,3.0434781285444292,1.7532393173577372,2.1785402502593336,0
29.0,3.276481994,9.867094466,8,0,2,5,1.349517105,3,1,4,6,1,1,2,1,3,1,7.2736592,83.2,0,3.0114896015236265,26.211855952,1.45473154905369,9,1,1,2.868965418311537,2.3857393669664613,2.6969722282589417,1
29.0,5.409063912,9.443268182,4,2,4,13,1.248930805,4,1,1,2,1,0,6,7,2,3,5.701790563,76.8,1,1.7458226764944398,21.636255648,0.43859924033852005,8,0,0,2.648275770749111,2.3459575777192376,2.387842239973152,1
22.0,5.651179216,6.662873366,3,3,9,11,1.807581463,2,0,4,5,4,1,3,6,4,3,4.908782435,74.6,1,1.1790233387241176,16.953537648,0.44625290806791745,8,0,0,3.390908936776866,2.0363870264700172,2.2155772238854596,1
21.0,6.024738716,10.07745133,7,3,3,14,0.62611918,1,1,5,4,4,0,3,6,6,2,5.570518873,79.8,1,1.6726782906881683,42.173171012,0.3978941767932731,6,1,0,3.799999819047627,2.404911630491244,2.360194668454278,1
29.0,3.981039985,8.882008367,6,0,0,11,2.241206774,3,1,6,8,3,1,8,6,4,4,5.445071887,83.3,1,2.2310768466002115,23.88623991,0.4950064901812282,12,0,1,2.8724136940547,2.290715767114153,2.3334677814360325,1
29.0,5.761453342,1.83298887,1,1,7,14,0.690149517,2,0,7,3,1,0,2,5,3,3,1.535930807,64.4,0,0.31814690548492763,5.761453342,0.10970933552076174,6,0,0,2.2206895785969114,1.0413322921431685,1.239326755541088,0
18.0,7.498329232,3.447562018,7,3,4,8,1.764331029,0,0,3,5,1,1,3,4,0,2,3.051497401,83.0,1,0.4597772985893748,52.488304623999994,0.3814371274453591,0,1,0,4.6111108549382855,1.4923560849238116,1.7468535717111495,1
28.0,7.889654204,7.54022816,9,3,5,10,2.55371681,3,0,9,5,3,0,4,2,2,1,7.911535661,88.7,1,0.9557107332367524,71.006887836,0.7911534869846514,6,1,0,3.167857029719392,2.1447877240712305,2.8127452179321186,2
27.0,6.978199161,5.538575336,5,3,9,8,1.566344326,0,1,7,9,2,1,6,1,5,2,4.760785425,73.4,0,0.7936968284392552,34.890995805,0.5950981037377371,0,0,0,2.718518417832651,1.8777193032067379,2.1819224149817975,1
27.0,9.98474599,7.930320288,8,2,9,6,2.961421451,3,0,8,1,4,0,8,6,5,2,4.22139892,83.4,0,0.7942434891883025,79.87796792,0.7035663694056051,15,1,0,3.088888774485601,2.189452260762577,2.0546043220046046,1
29.0,3.010316755,9.637672557,4,3,5,14,2.106530436,1,1,8,5,2,0,5,2,5,4,2.297119304,75.2,1,3.2015465945388213,12.04126702,0.1640799385657187,5,0,1,2.593103358858505,2.3644017153425425,1.5156250538969063,1
19.0,8.321801193,7.062280604,9,2,0,10,0.905726769,1,1,4,6,3,0,5,7,2,3,2.6617799,85.3,1,0.8486479779512827,74.896210737,0.2661779633822037,2,1,0,4.48947344792245,2.0871964698446632,1.631496215135052,2
29.0,8.08313973,5.381169118,5,3,4,10,0.315549027,2,0,6,7,0,0,2,8,1,4,1.997067121,74.6,1,0.6657275058973272,40.415698649999996,0.1997066921293308,2,0,0,2.572413704399527,1.8533513279043796,1.4131762526309306,1
21.0,5.644089386,6.990483728,5,2,7,9,1.786682559,4,1,7,6,1,0,2,5,5,1,6.314606127,78.8,0,1.2385492169543721,28.22044693,0.7016228250419084,20,0,0,3.7523807736961534,2.0782512996227065,2.5128880052640628,1
22.0,3.010316755,4.933220022,1,2,5,9,1.75849526,2,0,9,5,0,1,4,4,2,2,1.017869897,72.1,0,1.6387705297243613,3.010316755,0.1130966426559286,4,0,1,3.2772725783057917,1.7805670710318415,1.0088953845667052,1
19.0,6.52179327,5.69313449,1,4,3,7,2.594274728,0,1,7,5,2,0,8,2,2,2,6.546371831,65.8,1,0.8729399079925286,6.52179327,0.9351958422577368,0,0,0,3.4631577124653834,1.9010822980448145,2.5585878587611566,0
24.0,3.806713231,9.239544941,4,3,5,10,1.01509619,4,0,3,3,0,0,4,7,1,2,9.246207438,77.2,1,2.4271706202051395,15.226852924,0.924620651337935,4,0,1,3.2166665326388943,2.3262571792684357,3.040757707874799,1
26.0,7.783123368,10.18660734,4,2,7,11,1.727003492,1,0,5,1,0,0,3,7,0,3,3.370028305,78.1,1,1.308806959565213,31.132493472,0.3063661816939835,0,0,0,3.0038460383136134,2.4147172895795266,1.8357636844103873,1
19.0,7.400834646,5.734965078,2,4,7,13,0.79818091,3,1,6,6,2,0,7,5,1,3,5.65210443,75.5,0,0.7749077742456869,14.801669292,0.4347772304017515,3,0,0,3.9736840013850525,1.9073126246966943,2.3774154937662875,1
22.0,4.534313504,3.222843241,6,1,7,7,1.83504151,2,0,5,3,1,0,4,6,2,3,6.920091282,84.6,0,0.7107674684137878,27.205881024,0.9885843276308103,4,0,1,3.8454543706611646,1.4405086549692012,2.630606637640831,1
29.0,6.814436247,10.11653775,9,1,4,8,1.80711935,0,1,6,6,0,0,7,9,4,1,3.590051682,87.0,0,1.4845742037544956,61.329926223,0.4487564041554495,0,1,0,2.9999998965517274,2.4084338869246316,1.89474317045873,2
27.0,3.487243588,3.348789429,4,1,7,6,2.32023004,3,0,4,8,0,1,5,6,4,2,5.543557675,80.1,0,0.9602966882574168,13.948974352,0.9239261251789791,12,0,1,2.9666665567901274,1.4698975141862292,2.354476093529089,1
20.0,9.592125945,7.922251999,6,4,4,12,0.514388817,2,1,8,7,2,1,9,7,5,1,9.984089187,78.6,1,0.8259119217692965,57.552755669999996,0.8320073629160532,10,0,0,3.929999803500009,2.1885483809832813,3.159760938267324,1
25.0,3.401997585,7.127094639,8,2,6,13,0.27356656,0,1,5,7,4,1,5,4,2,3,3.604084721,93.0,0,2.094972840501637,27.21598068,0.2772372649048258,0,1,1,3.7199998512000056,2.095203496713724,1.8984427094331817,2
26.0,5.545598347,5.349849341,6,4,6,7,0.109457031,3,0,3,6,0,0,6,3,6,1,5.724944616,84.1,0,0.9647017402896414,33.273590082,0.8178491140215551,18,0,0,3.234615260207105,1.8484310867963667,2.392685649223483,1
29.0,6.955397489,5.999223349,7,3,7,7,0.884645479,1,1,8,6,0,0,1,2,1,3,7.835460978,85.4,1,0.8625276263448893,48.687782423,1.1193514083783702,1,1,0,2.944827484661121,1.9457991927570337,2.799189343006293,2
28.0,7.657178227,6.891234939,5,3,2,11,2.497090633,4,1,5,9,1,0,8,2,2,1,9.984089187,83.5,1,0.8999704375079531,38.285891135,0.9076443890323284,8,0,0,2.9821427506377587,2.065752642128259,3.159760938267324,1
25.0,6.990614875,11.40315198,7,2,5,14,2.115710794,1,1,5,6,0,1,5,7,5,2,9.291192616,82.8,0,1.6312084920557874,48.934304125000004,0.6636565680245309,5,1,0,3.311999867520005,2.517950632245179,3.048145766855647,1
19.0,9.98474599,1.000337907,6,1,4,11,1.935143045,1,0,9,6,1,0,1,5,1,3,8.67476816,77.7,1,0.10018660542944816,59.90847594,0.7886152155804349,1,0,0,4.089473468975081,0.6933161197889102,2.9452959375926895,1
19.0,3.232154027,11.92918474,8,1,6,4,2.031791377,1,0,1,7,2,0,4,8,4,3,5.923339692,88.7,1,3.690783591860181,25.857232216,1.4808345527913618,4,1,1,4.66842080692522,2.559487138978438,2.4337912178327867,2
30.0,3.52228355,10.08140023,3,4,3,6,1.239812717,2,0,9,4,4,1,8,3,6,1,6.965407761,78.5,1,2.8621765467528735,10.56685065,1.1609011000164833,12,0,1,2.6166665794444475,2.4052680478832835,2.639205895908843,1
30.0,4.932988319,7.217381526,5,2,6,5,0.001918383,3,0,7,7,3,0,7,5,3,4,6.300023014,80.5,1,1.4630847665129518,24.664941595,1.2600043507991296,9,0,1,2.683333243888892,2.1062516091721126,2.5099846640965757,1
20.0,5.471714563,2.530859697,9,2,2,6,1.638276286,3,0,8,5,0,1,4,2,3,2,8.070078908,92.9,1,0.46253495231254216,49.245431067,1.345012927164512,9,1,0,4.644999767750011,1.2615413815207273,2.840788430700181,2
23.0,3.342061099,3.02022188,5,3,5,7,2.999450158,2,1,5,2,3,1,1,7,1,2,5.781865249,79.9,1,0.9037001080571483,16.710305495,0.8259806318599097,2,0,1,3.47391289243857,1.3913370951376458,2.4045509453950022,1
21.0,5.788324772,4.380996224,9,2,3,14,1.359087887,3,0,4,8,2,1,7,2,2,2,2.669472809,90.7,1,0.7568675980872211,52.094922948000004,0.19067661559452748,6,1,0,4.319047413378694,1.682873528778733,1.6338521380467697,2
30.0,9.98474599,6.814854882,4,4,2,4,1.116582287,3,1,6,1,2,1,8,3,4,4,6.567408127,76.8,0,0.6825265466240923,39.93898396,1.6418516212870946,12,0,0,2.5599999146666694,2.056026394539163,2.5626954807389817,1
18.0,9.408829083,11.96644359,4,2,0,5,0.001918383,0,0,7,4,4,0,3,2,4,3,5.570992503,76.1,1,1.2718311930854327,37.635316332,1.1141982777603445,0,0,0,4.227777542901247,2.562364757952262,2.360295003384111,1
27.0,5.652768905,4.595546829,3,1,4,12,2.784718814,1,0,6,8,4,1,7,7,1,1,3.466949054,71.2,0,0.8129725614579034,16.958306715,0.2889123970906336,1,0,0,2.6370369393690023,1.7219710722874797,1.8619745041219014,1
28.0,8.004996118,5.843422853,2,3,7,11,2.509429881,4,0,6,4,3,0,1,6,4,2,7.666514029,76.6,1,0.7299718871678925,16.009992236,0.6969557574585675,16,0,0,2.735714188010207,1.923288023572838,2.7688470577119277,1
24.0,3.010316755,3.453959158,1,1,2,14,2.999450158,4,0,2,1,2,1,4,2,6,3,2.564383216,72.5,1,1.1473736127234848,3.010316755,0.18317021663069882,24,0,1,3.020833207465283,1.493793399058064,1.601369169179924,1
24.0,3.010316755,5.038057912,4,1,6,6,1.020976676,2,0,9,8,0,1,4,2,4,1,3.567252731,77.8,0,1.673596717034943,12.04126702,0.5945420227429962,8,0,1,3.2416665315972275,1.798082422494034,1.888717218378654,1
20.0,5.90526091,5.977592056,3,1,8,4,0.662492063,1,0,4,6,3,1,6,3,6,3,6.558214355,74.9,1,1.0122484230339581,17.71578273,1.639553178861705,6,0,0,3.7449998127500095,1.9427038796053728,2.5609010826269722,1
27.0,4.965211815,1.121822213,4,3,5,7,1.777784756,1,1,5,6,1,0,4,7,3,3,4.428201707,78.9,1,0.22593638073497158,19.86084726,0.6326001534856924,3,0,1,2.9222221139917735,0.7522752539297,2.1043292772282576,1
26.0,8.074982076,2.357252675,3,4,6,10,1.218770599,3,0,6,4,2,1,3,4,5,1,3.5736952,67.4,0,0.2919204477351898,24.224946228,0.3573694842630516,15,0,0,2.592307592603554,1.2111229832619115,1.8904219634779955,0
21.0,5.978008158,7.34966087,1,4,2,6,1.317307898,2,0,6,7,2,0,7,6,1,3,3.004091848,67.8,1,1.2294495835899488,5.978008158,0.5006818912196848,2,0,0,3.228571274829939,2.122220923666721,1.7332316198361948,0
21.0,7.245707635,4.415787788,7,4,6,6,2.083847646,3,0,7,7,3,0,3,2,1,3,8.838454858,86.3,0,0.6094349097436487,50.719953444999994,1.4730755641540727,3,1,0,4.109523613832208,1.6893183524198707,2.972953894361633,2
24.0,6.148564459,5.693412196,3,1,0,10,1.549441466,3,0,8,9,2,1,1,5,1,1,5.911993596,72.9,1,0.9259740721579589,18.445693377,0.5911993004800701,3,0,0,3.0374998734375054,1.9011237883569245,2.4314591495643105,1
26.0,5.448908804,11.96644359,4,2,8,7,1.187049134,2,0,5,6,2,0,8,5,2,2,5.438159934,72.6,1,2.1961170253204654,21.795635216,0.7768798795885886,4,0,0,2.792307584911246,2.562364757952262,2.331986263681671,1
24.0,3.20969605,7.639733505,8,0,8,4,1.586929824,2,1,6,6,0,1,9,1,2,3,6.054542715,91.2,1,2.3802039214261668,25.6775684,1.5136353003411749,4,1,1,3.7999998416666734,2.1563717380115643,2.460598040111387,2
20.0,6.72477524,11.96644359,6,0,0,12,1.425669735,2,1,1,6,1,0,6,7,1,4,9.033848462,84.2,1,1.7794560239524047,40.34865144,0.7528206424316132,2,0,0,4.20999978950001,2.562364757952262,3.0056361160326777,1
24.0,8.2213219,11.9237094,6,0,3,4,0.708904731,4,1,4,8,3,0,1,8,0,2,8.796280877,87.2,1,1.4503395067964064,49.3279314,2.1990696694825824,0,0,0,3.6333331819444505,2.5590635624107847,2.965852470538614,2
20.0,7.847101608,3.878789553,5,1,5,11,0.811886037,2,1,6,3,1,0,3,6,4,1,4.286941823,76.9,1,0.4942957607111743,39.23550804,0.3897219484798229,8,0,0,3.8449998077500096,1.5848971466794146,2.0704931352216556,1
25.0,7.760256446,5.528326602,7,2,3,5,2.41467745,2,0,6,1,4,0,4,7,2,2,2.660900156,87.6,1,0.712389587648224,54.321795122,0.532179924764015,4,1,0,3.5039998598400053,1.8761506473539273,1.6312265802150232,2
29.0,6.271574688,11.96644359,5,4,5,9,1.784237673,3,0,4,3,0,0,9,3,3,4,1.017869897,81.4,0,1.908044195798598,31.357873440000002,0.1130966426559286,9,0,0,2.806896454934605,2.562364757952262,1.0088953845667052,1
30.0,5.316719595,9.059940698,3,3,4,6,1.152535763,2,1,5,9,1,1,7,4,1,1,5.865815989,77.9,1,1.7040467965384964,15.950158785000001,0.9776358352273607,2,0,0,2.596666580111114,2.3085612698232048,2.421944670920457,1
21.0,5.310344966,7.458968142,4,1,6,11,1.836373923,4,1,6,8,0,0,8,5,5,4,2.22928015,83.5,0,1.4046105827674429,21.241379864,0.20266181339438064,20,0,0,3.976190286848081,2.135227197148572,1.4930774092457497,1
26.0,5.374116618,5.293010347,5,1,5,10,1.602810768,0,1,8,1,2,0,5,6,4,1,3.803548105,78.9,1,0.9849077975650662,26.870583090000004,0.38035477246452276,0,0,0,3.034615267899413,1.839439548751295,1.950268726355422,1
22.0,5.348538536,1.648321595,4,2,5,14,2.646045089,2,1,5,4,3,0,6,9,3,3,1.889870125,74.3,0,0.3081816230216607,21.394154144,0.13499071357209189,6,0,0,3.377272573760337,0.9739260789633585,1.3747254725944378,1
20.0,8.072393563,8.851268889,3,3,7,11,0.570267827,3,1,3,4,2,0,4,5,3,2,9.197566339,79.5,1,1.0964861566071098,24.217180689000003,0.8361423184416075,9,0,0,3.97499980125001,2.287600268105531,3.032748973950861,1
19.0,7.04407762,1.000337907,7,2,1,10,0.375177213,1,1,4,5,1,0,6,9,4,1,4.082462994,82.1,0,0.142011178603228,49.30854334,0.40824625857537417,4,1,0,4.321052404155136,0.6933161197889102,2.0205105775521197,1
21.0,7.846775009,8.626612777,4,3,0,10,2.999450158,2,1,7,8,0,0,4,9,4,3,3.464206001,78.9,0,1.0993830800198134,31.387100036,0.3464205654579435,8,0,0,3.7571426782313013,2.2645314273837833,1.8612377604701662,1
21.0,5.695111458,9.328613784,8,2,5,6,0.896130592,4,1,1,7,2,0,1,2,5,3,7.17134509,87.1,0,1.6380034376487107,45.560891664,1.1952239824626696,20,1,0,4.147618850113387,2.3349180809032104,2.6779367225533917,2
25.0,9.608290386,6.034423227,1,2,6,5,2.179585758,0,0,7,2,1,1,4,9,2,2,6.649563247,65.3,0,0.6280433205629677,9.608290386,1.3299123834175233,0,0,0,2.611999895520004,1.950815700993501,2.578674707480569,0
22.0,7.216064845,4.566395145,5,1,4,7,1.446790746,4,0,7,6,0,0,4,6,3,2,8.288207417,81.8,1,0.6328095174137093,36.080324225,1.1840294618529341,12,0,0,3.718181649173561,1.7167476532176897,2.8789246980426566,1
29.0,3.098929021,2.007149832,4,2,9,8,0.317351364,2,1,8,2,4,0,5,7,1,1,5.294029027,78.3,1,0.647691241298927,12.395716084,0.6617535456558068,2,0,1,2.699999906896555,1.100992730500316,2.300875708724832,1
22.0,6.819320197,10.10200051,6,1,3,11,0.488877842,3,1,8,8,0,0,8,4,0,3,7.283484309,79.9,1,1.4813791898296471,40.915921182,0.6621348769877385,0,0,0,3.631818016735545,2.4071253182056376,2.6987931208227134,1
